snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span,alt_snippet_ids,_type_fix
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Ammonium alginate,fflo:FoodAdditive,fkg:FOO_03239,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Sodium alginate: Ammonium alginate | Agent: Thickener, stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Calcium alginate,fflo:FoodAdditive,fkg:FOO_02686,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Calcium alginate: Propylene glycol alginate | Agent, antifoaming agent: Thickener, emulsifier | Calcium alginate: Calcium aluminium silicate | agent, antifoaming agent",src_pdf_007_chunk_0085,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Propylene glycol alginate,fflo:FoodAdditive,fkg:FOO_02968,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Calcium alginate: Propylene glycol alginate | Agent, antifoaming agent: Thickener, emulsifier | Propylene glycol: Propylene glycol alginate | dispersing agent: Thickener, emulsifier",src_pdf_007_chunk_0100,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Agar,fflo:FoodAdditive,fkg:FOO_03190,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Calcium alginate: Agar | Agent, antifoaming agent: Thickener, gelling agent, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Agar,fflo:FoodAdditive,fkg:FOO_03190,fflo:hasFunction,Gelling agent,fflo:AdditiveFunction,fkg:ADD_00114,0.95,"Calcium alginate: Agar | Agent, antifoaming agent: Thickener, gelling agent, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Agar,fflo:FoodAdditive,fkg:FOO_03190,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Calcium alginate: Agar | Agent, antifoaming agent: Thickener, gelling agent, Stabilizer | Agar: Alginic acid | Stabilizer: Thickener, stabilizer",src_pdf_007_chunk_0082,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Carrageenan,fflo:FoodAdditive,fkg:FOO_03193,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Calcium alginate: Carrageenan and its Na, K, NH4 salts | Agent, antifoaming agent: Thickener, gelling agent, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Carrageenan,fflo:FoodAdditive,fkg:FOO_03193,fflo:hasFunction,Gelling agent,fflo:AdditiveFunction,fkg:ADD_00114,0.95,"Calcium alginate: Carrageenan and its Na, K, NH4 salts | Agent, antifoaming agent: Thickener, gelling agent, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Carrageenan,fflo:FoodAdditive,fkg:FOO_03193,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Calcium alginate: Carrageenan and its Na, K, NH4 salts | Agent, antifoaming agent: Thickener, gelling agent, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Arabinogalactan,fflo:FoodAdditive,fkg:FOO_03589,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Arabinogalactan: Carob bean gum | Stabilizer: Thickener, Stabilizer | Arabinogalactan: Stabilizer",src_pdf_007_chunk_0084,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Carob bean gum,fflo:FoodAdditive,fkg:FOO_03009,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Arabinogalactan: Carob bean gum | Stabilizer: Thickener, Stabilizer | Carob bean gum | Colour: Thickener, stabilizer",src_pdf_007_chunk_0088,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Carob bean gum,fflo:FoodAdditive,fkg:FOO_03009,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Arabinogalactan: Carob bean gum | Stabilizer: Thickener, Stabilizer | Carob bean gum | Colour: Thickener, stabilizer",src_pdf_007_chunk_0088,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Oat gum,fflo:FoodAdditive,fkg:FOO_03590,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Arabinogalactan: Oat gum | Stabilizer: Thickener, Stabilizer | Oat gum | ... Thickener",src_pdf_007_chunk_0096,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Oat gum,fflo:FoodAdditive,fkg:FOO_03590,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Arabinogalactan: Oat gum | Stabilizer: Thickener, Stabilizer | Oat gum | ... stabilizer",src_pdf_007_chunk_0096,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Tragacanth gum,fflo:FoodAdditive,fkg:FOO_03111,fflo:hasFunction,Emulsifier,fflo:AdditiveFunction,fkg:ADD_00016,0.95,"Tragacanth gum: Gum arabic (acacia gum) | Emulsifier: Thickener, Stabilizer | Tragacanth gum: Triacetin | emulsifier",src_pdf_007_chunk_0106,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Gum arabic,fflo:FoodAdditive,fkg:FOO_03050,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Tragacanth gum: Gum arabic (acacia gum) | Emulsifier: Thickener, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Gum arabic,fflo:FoodAdditive,fkg:FOO_03050,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Tragacanth gum: Gum arabic (acacia gum) | Emulsifier: Thickener, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Xanthan gum,fflo:FoodAdditive,fkg:FOO_03118,fflo:hasFunction,Emulsifier,fflo:AdditiveFunction,fkg:ADD_00016,0.95,"Xanthan gum: Versi | emulsifier, foaming agent",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Xanthan gum,fflo:FoodAdditive,fkg:FOO_03118,fflo:hasFunction,Foaming agent,fflo:AdditiveFunction,fkg:ADD_00025,0.95,"Xanthan gum: Versi | emulsifier, foaming agent",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Karaya gum,fflo:FoodAdditive,fkg:FOO_03098,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Karaya gum: Tara gum | Thickener, Stabilizer: Thickener, Stabilizer | Karaya gum | Sequestrant: Thickener, stabilizer",src_pdf_007_chunk_0093,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Karaya gum,fflo:FoodAdditive,fkg:FOO_03098,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Karaya gum: Tara gum | Thickener, Stabilizer: Thickener, Stabilizer | Karaya gum | Sequestrant: Thickener, stabilizer",src_pdf_007_chunk_0093,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Tara gum,fflo:FoodAdditive,fkg:FOO_01179,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Karaya gum: Tara gum | Thickener, Stabilizer: Thickener, Stabilizer | Tara gum | thickener: Thickener, stabilizer",src_pdf_007_chunk_0106,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Tara gum,fflo:FoodAdditive,fkg:FOO_01179,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Karaya gum: Tara gum | Thickener, Stabilizer: Thickener, Stabilizer | Tara gum | thickener: Thickener, stabilizer",src_pdf_007_chunk_0106,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Mannitol,fflo:FoodAdditive,fkg:FOO_03105,fflo:hasFunction,Sweetener,fflo:AdditiveFunction,fkg:ADD_00043,0.95,"Sorbitol and sorbitol syrup: Mannitol | Emulsifier: Sweetener, anticaking agent | Mannitol: ... Sweetener",src_pdf_007_chunk_0095,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Mannitol,fflo:FoodAdditive,fkg:FOO_03105,fflo:hasFunction,anticaking agent,fflo:AdditiveFunction,fkg:ADD_00102,0.95,"Sorbitol and sorbitol syrup: Mannitol | Emulsifier: Sweetener, anticaking agent | Mannitol: ... anticaking agent",src_pdf_007_chunk_0095,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Glycerol,fflo:FoodAdditive,fkg:FOO_03106,fflo:hasFunction,Humectant,fflo:AdditiveFunction,fkg:ADD_00030,0.95,"Sorbitol and sorbitol syrup: Glycerol | Emulsifier: Humectant, bodying agent | Glucose oxidase: Glycerol | Antioxidant: Humectant, bodying agent",src_pdf_007_chunk_0092,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Glycerol,fflo:FoodAdditive,fkg:FOO_03106,fflo:hasFunction,Bodying agent,fflo:AdditiveFunction,fkg:ADD_00199,0.95,"Sorbitol and sorbitol syrup: Glycerol | Emulsifier: Humectant, bodying agent | Glucose oxidase: Glycerol | Antioxidant: Humectant, bodying agent",src_pdf_007_chunk_0092,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Curd lan,fflo:FoodAdditive,fkg:FOO_03591,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,"Sorbitol and sorbitol syrup: Curd lan | Emulsifier: Thickener, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Curd lan,fflo:FoodAdditive,fkg:FOO_03591,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Sorbitol and sorbitol syrup: Curd lan | Emulsifier: Thickener, Stabilizer",,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,konjac flour,fflo:FoodAdditive,fkg:FOO_02432,fflo:hasFunction,Thickener,fflo:AdditiveFunction,fkg:ADD_00045,0.95,Sorbitol and sorbitol syrup: Konjac flour | Emulsifier: Thickener,,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Peptones,fflo:FoodAdditive,fkg:FOO_03593,fflo:hasFunction,Emulsifier,fflo:AdditiveFunction,fkg:ADD_00016,0.95,Sorbitol and sorbitol syrup: Peptones | Emulsifier: Emulsifier | Peptones | ... Emulsifier,src_pdf_007_chunk_0097,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Polyoxyethylene (8) stearate,fflo:FoodAdditive,fkg:FOO_03307,fflo:hasFunction,Emulsifier,fflo:AdditiveFunction,fkg:ADD_00016,0.95,Sorbitol and sorbitol syrup: Polyoxyethylene (8) stearate | Emulsifier: Emulsifier | Polyoxyethylene (8) stearate | ... Emulsifier,src_pdf_007_chunk_0097,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Polyoxyethylene (40) stearate,fflo:FoodAdditive,fkg:FOO_03306,fflo:hasFunction,Emulsifier,fflo:AdditiveFunction,fkg:ADD_00016,0.95,Sorbitol and sorbitol syrup: Polyoxyethylene (40) stearate | Emulsifier: Emulsifier | Polyoxyethylene (40) stearate | ... Emulsifier,src_pdf_007_chunk_0097,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Polyoxyethylene (20) sorbitan tristearate,fflo:FoodAdditive,fkg:FOO_03305,fflo:hasFunction,Emulsifier,fflo:AdditiveFunction,fkg:ADD_00016,0.95,"Polyoxyethylene (20) sorbitan Tristearate: Versi | Emulsifier, dispersing agent | Polyoxyethylene (20) sorbitan tristearate: ... Emulsifier",src_pdf_007_chunk_0097,
src_pdf_007_chunk_0069,src_pdf_007,markdown/appendix_c_2.md,pdf,69,Polyoxyethylene (20) sorbitan tristearate,fflo:FoodAdditive,fkg:FOO_03305,fflo:hasFunction,Dispersing agent,fflo:AdditiveFunction,fkg:ADD_00200,0.95,"Polyoxyethylene (20) sorbitan Tristearate: Versi | Emulsifier, dispersing agent",,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Potassium carbonates,fflo:FoodAdditive,fkg:FOO_03594,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Potassium carbonates acidity regulator, raising agent | Potassium carbonates acidity regulator, stabilizer",src_pdf_007_chunk_0098,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Potassium carbonate,fflo:FoodAdditive,fkg:FOO_03380,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Potassium carbonate acidity regulator, stabilizer",src_pdf_007_chunk_0098,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Potassium carbonate,fflo:FoodAdditive,fkg:FOO_03380,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Potassium carbonate acidity regulator, stabilizer",src_pdf_007_chunk_0098,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Potassium hydrogen carbonate,fflo:FoodAdditive,fkg:FOO_03595,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Potassium hydrogen carbonate acidity regulator, stabilizer | Potassium hydrogen carbonate acidity regulator",src_pdf_007_chunk_0099,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Potassium hydrogen carbonate,fflo:FoodAdditive,fkg:FOO_03595,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Potassium hydrogen carbonate acidity regulator, stabilizer | Potassium hydrogen carbonate ... stabilizer",src_pdf_007_chunk_0099,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ammonium carbonates,fflo:FoodAdditive,fkg:FOO_03596,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Ammonium carbonates acidity regulator, raising agent",src_pdf_007_chunk_0083,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ammonium carbonates,fflo:FoodAdditive,fkg:FOO_03596,fflo:hasFunction,raising agent,fflo:AdditiveFunction,fkg:ADD_00037,0.95,"Ammonium carbonates acidity regulator, raising agent",src_pdf_007_chunk_0083,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ammonium carbonate,fflo:ProcessingAid,fkg:PRO_00754,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Ammonium carbonate acidity regulator, raising agent",src_pdf_007_chunk_0083,auto:fflo:FoodAdditive→fflo:ProcessingAid
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ammonium carbonate,fflo:ProcessingAid,fkg:PRO_00754,fflo:hasFunction,raising agent,fflo:AdditiveFunction,fkg:ADD_00037,0.95,"Ammonium carbonate acidity regulator, raising agent",src_pdf_007_chunk_0083,auto:fflo:FoodAdditive→fflo:ProcessingAid
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ammonium hydrogen carbonate,fflo:FoodAdditive,fkg:FOO_03597,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Ammonium hydrogen carbonate acidity regulator, raising agent",src_pdf_007_chunk_0083,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ammonium hydrogen carbonate,fflo:FoodAdditive,fkg:FOO_03597,fflo:hasFunction,raising agent,fflo:AdditiveFunction,fkg:ADD_00037,0.95,"Ammonium hydrogen carbonate acidity regulator, raising agent",src_pdf_007_chunk_0083,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium carbonates,fflo:FoodAdditive,fkg:FOO_03598,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Magnesium carbonates agent, colour retention agent",src_pdf_007_chunk_0094,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium carbonates,fflo:FoodAdditive,fkg:FOO_03598,fflo:hasFunction,anticaking agent,fflo:AdditiveFunction,fkg:ADD_00102,0.95,"Magnesium carbonates agent, colour retention agent",src_pdf_007_chunk_0094,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium carbonates,fflo:FoodAdditive,fkg:FOO_03598,fflo:hasFunction,colour retention agent,fflo:AdditiveFunction,fkg:ADD_00014,0.95,"Magnesium carbonates agent, colour retention agent",src_pdf_007_chunk_0094,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium carbonate,fflo:FoodAdditive,fkg:FOO_03131,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Magnesium carbonate agent, colour retention agent",src_pdf_007_chunk_0094,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium carbonate,fflo:FoodAdditive,fkg:FOO_03131,fflo:hasFunction,anticaking agent,fflo:AdditiveFunction,fkg:ADD_00102,0.95,"Magnesium carbonate agent, colour retention agent",src_pdf_007_chunk_0094,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium carbonate,fflo:FoodAdditive,fkg:FOO_03131,fflo:hasFunction,colour retention agent,fflo:AdditiveFunction,fkg:ADD_00014,0.95,"Magnesium carbonate agent, colour retention agent",src_pdf_007_chunk_0094,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium hydrogen carbonate,fflo:FoodAdditive,fkg:FOO_03599,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Magnesium hydrogen carbonate agent, colour retention agent | Magnesium hydrogen carbonate ... acidity regulator",src_pdf_007_chunk_0095,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium hydrogen carbonate,fflo:FoodAdditive,fkg:FOO_03599,fflo:hasFunction,anticaking agent,fflo:AdditiveFunction,fkg:ADD_00102,0.95,"Magnesium hydrogen carbonate agent, colour retention agent | Magnesium hydrogen carbonate ... anticaking agent",src_pdf_007_chunk_0095,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ferrous carbonate,fflo:FoodAdditive,fkg:FOO_03600,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,Ferrous carbonate: Hydrochloric acid | acidity regulator | Ferrous carbonate | antifoaming agent: Acidity regulator,src_pdf_007_chunk_0091,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Hydrochloric acid,fflo:FoodAdditive,fkg:CHE_00044,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,Ferrous carbonate: Hydrochloric acid | acidity regulator | Hydrochloric acid | packing gas: Acidity regulator,src_pdf_007_chunk_0093,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Potassium chloride,fflo:FoodAdditive,fkg:FOO_01992,fflo:hasFunction,Gelling agent,fflo:AdditiveFunction,fkg:ADD_00114,0.95,Ferrous carbonate: Potassium chloride | acidity regulator: gelling agent,,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Calcium chloride,fflo:FoodAdditive,fkg:FOO_01100,fflo:hasFunction,firming agent,fflo:AdditiveFunction,fkg:ADD_00019,0.95,Ferrous carbonate: Calcium chloride | acidity regulator: firming agent,,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Ammonium chloride,fflo:FoodAdditive,fkg:FOO_03603,fflo:hasFunction,flour treatment agent,fflo:AdditiveFunction,fkg:ADD_00023,0.95,Ferrous carbonate: Ammonium chloride | acidity regulator: flour treatment agent | Ammonium chloride: Ammonium citrates | flour treatment agent,src_pdf_007_chunk_0083,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Magnesium chloride,fflo:FoodAdditive,fkg:FOO_01990,fflo:hasFunction,firming agent,fflo:AdditiveFunction,fkg:ADD_00019,0.95,Ferrous carbonate: Magnesium chloride | acidity regulator: firming agent | Magnesium chloride: firming agent,src_pdf_007_chunk_0094,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Stannous chloride,fflo:FoodAdditive,fkg:FOO_03604,fflo:hasFunction,Antioxidant,fflo:AdditiveFunction,fkg:ADD_00007,0.95,Stannous chloride: Versi | Agent: .2025),,
src_pdf_007_chunk_0073,src_pdf_007,markdown/appendix_c_2.md,pdf,73,Stannous chloride,fflo:FoodAdditive,fkg:FOO_03604,fflo:hasFunction,colour retention agent,fflo:AdditiveFunction,fkg:ADD_00014,0.95,Stannous chloride: Versi | Agent: .2025),,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Sulphuric acid,fflo:FoodAdditive,fkg:FOO_03605,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,Sulphuric acid: acidity regulator | Sucrose esters of fatty acids: Sulphuric acid | Emulsifier: acidity regulator,src_pdf_007_chunk_0105,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Sodium sulphates,fflo:FoodAdditive,fkg:FOO_03606,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Sodium sulphates | acidity regulator | Sodium sulphates: Sodium sulphite | Acidity regulator: Preservative, antioxidant",src_pdf_007_chunk_0104,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Potassium sulphates,fflo:FoodAdditive,fkg:FOO_03607,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,Potassium sulphates | Acidity regulator | Potassium sorbate: Potassium sulphates | Preservative: Acidity regulator,src_pdf_007_chunk_0100,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Ammonium sulphate,fflo:ProcessingAid,fkg:PRO_00665,fflo:hasFunction,flour treatment agent,fflo:AdditiveFunction,fkg:ADD_00023,0.95,Ammonium sulphate Flour treatment agent,,auto:fflo:FoodAdditive→fflo:ProcessingAid
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Ammonium sulphate,fflo:ProcessingAid,fkg:PRO_00665,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,Ammonium sulphate ... stabilizer | Ammonium sulphate: Amylases | stabilizer,src_pdf_007_chunk_0083,auto:fflo:FoodAdditive→fflo:ProcessingAid
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Magnesium sulphate,fflo:FoodAdditive,fkg:CHE_00012,fflo:hasFunction,firming agent,fflo:AdditiveFunction,fkg:ADD_00019,0.95,Magnesium sulphate: firming agent | Magnesium sulphate | ... firming agent,src_pdf_007_chunk_0095,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Cupric sulphate,fflo:FoodAdditive,fkg:FOO_03084,fflo:hasFunction,Colour fixative,fflo:AdditiveFunction,fkg:ADD_00188,0.95,Cupric sulphate | colour fixative,,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Cupric sulphate,fflo:FoodAdditive,fkg:FOO_03084,fflo:hasFunction,Preservative,fflo:AdditiveFunction,fkg:ADD_00033,0.95,Cupric sulphate | ... preservative,src_pdf_007_chunk_0089,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Aluminium sulphate,fflo:FoodAdditive,fkg:FOO_03609,fflo:hasFunction,firming agent,fflo:AdditiveFunction,fkg:ADD_00019,0.95,Aluminium sulphate | firming agent | Aluminium sodium silicate: Aluminium sulphate | anticaking agent: firming agent,src_pdf_007_chunk_0082,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Aluminium sodium sulphate,fflo:FoodAdditive,fkg:FOO_03610,fflo:hasFunction,firming agent,fflo:AdditiveFunction,fkg:ADD_00019,0.95,Aluminium sodium Sulphate | firming agent | Aluminium sodium silicate: Aluminium sodium sulphate | anticaking agent: firming agent,src_pdf_007_chunk_0082,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Aluminium potassium Sulphate,fflo:FoodAdditive,fkg:FOO_03611,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,"Aluminium potassium Sulphate Acidity regulator | Aluminium potassium sulphate acidity regulator, stabilizer",src_pdf_007_chunk_0082,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Aluminium potassium Sulphate,fflo:FoodAdditive,fkg:FOO_03611,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Aluminium potassium Sulphate ... stabilizer | Aluminium potassium sulphate acidity regulator, stabilizer",src_pdf_007_chunk_0082,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Aluminium ammonium Sulphate,fflo:FoodAdditive,fkg:FOO_03612,fflo:hasFunction,Stabilizer,fflo:AdditiveFunction,fkg:ADD_00041,0.95,"Aluminium ammonium Sulphate Stabilizer | Aluminium ammonium sulphate Stabilizer, firming agent",src_pdf_007_chunk_0082,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Aluminium ammonium Sulphate,fflo:FoodAdditive,fkg:FOO_03612,fflo:hasFunction,firming agent,fflo:AdditiveFunction,fkg:ADD_00019,0.95,"Aluminium ammonium Sulphate ... firming agent | Aluminium ammonium sulphate Stabilizer, firming agent",src_pdf_007_chunk_0082,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Sodium hydroxide,fflo:FoodAdditive,fkg:CHE_00047,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,Sodium hydroxide: acidity regulator | Sodium hydroxide: Acidity regulator,src_pdf_007_chunk_0103,
src_pdf_007_chunk_0074,src_pdf_007,markdown/appendix_c_2.md,pdf,74,Potassium hydroxide,fflo:FoodAdditive,fkg:CHE_00046,fflo:hasFunction,acidity regulator,fflo:AdditiveFunction,fkg:ADD_00002,0.95,Potassium hydroxide | acidity regulator | Potassium hydroxide | ... Acidity regulator,src_pdf_007_chunk_0099,
